"";"source";"target";"value"
"699";"6278042160577916";"9344668243616";16
"700";"6278041258345517";"9344666953548";16
"701";"6278041556600019";"9344473806464";16
"702";"6278041027787718";"9344459828169";16
"703";"6278041786325510";"9344725080383";16
"704";"6278041080213214";"9344435136738";16
"705";"6278042122253119";"9344695929071";16
"706";"6278041399713318";"9344512255338";16
"707";"6278041931378612";"9344498126233";16
"708";"6278041674641416";"9344456385238";16
"709";"6278041744423613";"9353194151227";16
"710";"6278042162833515";"9355035488486";16
"711";"6278041270395110";"9344640894034";16
"712";"6278041281387510";"9344457653619";16
"713";"6278041715227613";"9344490669462";16
"714";"6278041393191222";"9353052135055";16
"715";"6278041974053114";"9344681514410";16
"716";"6278041274185517";"9353107453578";16
"717";"6278042097946218";"9344603721018";16
"718";"6278041313862613";"9344637821913";16
"719";"6278041293012924";"9344507098162";16
"720";"6278041962586513";"9344779433951";16
"721";"6278041613327010";"9353218044740";16
"722";"6278041683078816";"9355030452703";16
"723";"6278042181915210";"9353109498041";16
"724";"6278041679245627";"9344671785783";16
"725";"6278041389495512";"9344529065425";16
"726";"6278042108669213";"9353166976452";16
"727";"6278041034609913";"9344454352492";16
"728";"6278041053697112";"9344669785177";16
"729";"6278041815560418";"9361032041982";16
"730";"6278041493120915";"9344425401693";16
"731";"6278041390287312";"9344661316812";16
"732";"6278041540184815";"9344507896898";16
"733";"6278041546520210";"9344531413252";16
"734";"6278041557918519";"9344669661143";16
"735";"6278041057024123";"9344471813051";16
"736";"6278041367761810";"9353229511125";16
"737";"6278041578533511";"9344459788388";16
"738";"6278041023997311";"9344479534491";16
"739";"6278042168313116";"9344798405854";16
"740";"6278041990208619";"9344634951682";16
"741";"6278041575674821";"9344423535949";16
"742";"6278042141754311";"9344425377097";16
"743";"6278041278067513";"9344675645717";16
"744";"6278041529076214";"9344464901826";16
"745";"6278041686978327";"9355041603507";16
"746";"6278041961714611";"9344462052476";16
"747";"6278041271420024";"9344727225430";16
"748";"6278041399600911";"9344752865823";16
"749";"6278041038689424";"9344644517724";16
"750";"6278041056533215";"9353168924192";16
"751";"6278041922632811";"9355037527213";16
"752";"6278042143253114";"9344668629144";16
"753";"6278041831311812";"9353102043538";16
"754";"6278041455039715";"9344622275769";16
"755";"6278041149354611";"9344451355496";16
"756";"6278041025497617";"9344501880152";16
"757";"6278042043855026";"9344507781453";16
"758";"6278041800761310";"9344639258403";16
"759";"6278041330242427";"9344479532503";16
"760";"6278042140332317";"9344750877538";16
"761";"6278041951089511";"9344465297652";16
"762";"6278041171440718";"9344534282909";16
"763";"6278042186151910";"9353171764457";16
"764";"6278041107629111";"9344477177300";15
"765";"6278041382548317";"9344497920870";15
"766";"6278042116000419";"9361059517118";15
"767";"6278041613962717";"9344526462517";15
"768";"6278042083086516";"9344768831850";15
"769";"6278041841017912";"9344748505474";15
"770";"6278042021108216";"9344773100224";15
"771";"6278041998854919";"9344667005062";15
"772";"6278042113615318";"9344710578765";15
"773";"6278042164754016";"9344650618798";15
"774";"6278042117492615";"9361059077292";15
"775";"6278041755695513";"9344459752990";15
"776";"6278041946972813";"9344461488788";15
"777";"6278042012679118";"9344749623634";15
"778";"6278041242503023";"9344522080579";15
"779";"6278042092563117";"9353056783719";15
"780";"6278041468245218";"9344620503239";15
"781";"6278041275620819";"9344452220861";15
"782";"6278041542436312";"9344420171485";15
"783";"6278041707982613";"9344673407294";15
"784";"6278041266270616";"9353061420609";15
"785";"6278041495254019";"9344472429985";15
"786";"6278041966437119";"9355038846092";15
"787";"6278042139913812";"9344652561313";15
"788";"6278041103639411";"9344632404203";15
"789";"6278041275539118";"9344632397871";15
"790";"6278041099788214";"9355031486509";15
"791";"6278041231967213";"9344636351039";15
"792";"6278041383267511";"9344465605600";15
"793";"6278041743532612";"9344489231588";15
"794";"6278041286056219";"9344480328997";15
"795";"6278041632604316";"9344644490652";15
"796";"6278041380546529";"9344428179711";15
"797";"6278041309053318";"9344483535804";15
"798";"6278041505908315";"9344609842533";15
"799";"6278041363429313";"9344413405665";15
"800";"6278041114297316";"9353100261439";15
"801";"6278041586649424";"9344626402048";15
"802";"6278041752989513";"9344451239857";15
"803";"6278041526092511";"9344664709574";15
"804";"6278041714771918";"9344436383186";15
"805";"6278041300967219";"9361041491013";15
"806";"6278041461091510";"9344455792532";15
"807";"6278041319646317";"9344457644945";15
"808";"6278041558317810";"9344530954473";15
"809";"6278041337498311";"9344494656048";15
"810";"6278041058755816";"9344484154790";15
"811";"6278042079555110";"9355033640947";15
"812";"6278041039196825";"9344473421179";15
"813";"6278041026818019";"9344523565693";15
"814";"6278041101359012";"9353098256370";15
"815";"6278041032609113";"9344401220485";15
"816";"6278041509427718";"9344466585352";15
"817";"6278041740719717";"9344466353289";15
"818";"6278041147522813";"9344454825323";15
"819";"6278041248195212";"9344525629164";15
"820";"6278041959992013";"9344471422529";15
"821";"6278041353203413";"9355063286634";15
"822";"6278042097866010";"9344759069606";15
"823";"6278041213264126";"9344628451747";15
"824";"6278041731252710";"9344752913555";15
"825";"6278041578533529";"9344609002470";15
"826";"6278042170995512";"9361058598019";15
"827";"6278041529967115";"9344642895329";15
"828";"6278041279895011";"9355056352070";15
"829";"6278041271226512";"9344459416960";15
"830";"6278041653973517";"9344424669544";15
"831";"6278042012023325";"9344759266685";15
"832";"6278041614701718";"9344489224429";15
"833";"6278041389170214";"9344420617358";15
"834";"6278041611073012";"9353101675976";15
"835";"6278041790609511";"9344752055231";15
"836";"6278041367765019";"9344463160651";15
"837";"6278041029725310";"9344452290864";15
"838";"6278042004864116";"9361059324242";15
"839";"6278041533331324";"9344758931997";15
"840";"6278041000882817";"9344534349985";15
"841";"6278041001080510";"9344791618268";15
"842";"6278041346007327";"9344518299848";15
"843";"6278041746615810";"9344651628505";15
"844";"6278041512432812";"9344403190090";15
"845";"6278041107717411";"9344451852964";15
"846";"6278042013146513";"9355041241037";15
"847";"6278041277353211";"9353102463398";15
"848";"6278041989097213";"9344663890839";15
"849";"6278041229425117";"9344635202912";15
"850";"6278041255099919";"9344483571697";15
"851";"6278041053067712";"9355038710799";15
"852";"6278041366132716";"9353217946991";15
"853";"6278041165946316";"9344676990014";15
"854";"6278042066727219";"9353144047822";15
"855";"6278042163292711";"9344426660716";15
"856";"6278041953207020";"9344514995829";15
"857";"6278041035477310";"9344526957310";15
"858";"6278041688608427";"9344759844715";15
"859";"6278041523574214";"9344468960867";15
"860";"6278042170622017";"9344737355660";15
"861";"6278041244553810";"9353104466755";15
"862";"6278041581641913";"9344607178481";15
"863";"6278041578597219";"9344463290839";15
"864";"6278041008544914";"9344468165040";15
"865";"6278041314049913";"9361059474343";15
"866";"6278041354818615";"9344484671877";15
"867";"6278041324357710";"9344469066544";14
"868";"6278041213589118";"9344638047862";14
"869";"6278041347803518";"9344665481554";14
"870";"6278041346890318";"9344462596789";14
"871";"6278041831722117";"9344631865111";14
"872";"6278042149842811";"9344430233265";14
"873";"6278041148589910";"9344458964066";14
"874";"6278041831478017";"9344671037998";14
"875";"6278042086803818";"9353101983767";14
"876";"6278041353392612";"9344472922912";14
"877";"6278041716248717";"9344482680390";14
"878";"6278041398696118";"9344489490589";14
"879";"6278041910193917";"9344516158802";14
"880";"6278041240280327";"9344519890563";14
"881";"6278041151119811";"9344660476593";14
"882";"6278041339561116";"9344628067160";14
"883";"6278041267605513";"9344411454009";14
"884";"6278041160180515";"9344465280340";14
"885";"6278042050323017";"9344500735002";14
"886";"6278041817032523";"9353183901604";14
"887";"6278041237674326";"9344530131164";14
"888";"6278041113079517";"9344615633415";14
"889";"6278041720424825";"9344725182582";14
"890";"6278041046185811";"9353101594390";14
"891";"6278041098067214";"9344496812206";14
"892";"6278041252839614";"9344729092610";14
"893";"6278041786289617";"9344461436086";14
"894";"6278041764487118";"9361045037170";14
"895";"6278041947296618";"9344691770929";14
"896";"6278041903908313";"9344647463752";14
"897";"6278041667300210";"9344433950336";14
"898";"6278041236639510";"9344473273006";14
"899";"6278041996740516";"9344753152014";14
"900";"6278041014443119";"9344457113083";14
"901";"6278042183956410";"9344529147190";14
"902";"6278042104850718";"9353061659252";14
"903";"6278041086915721";"9344451221951";14
"904";"6278041084591821";"9344505979739";14
"905";"6278042095098418";"9344470222540";14
"906";"6278041781338914";"9344505296614";14
"907";"6278042015485513";"9353190163408";14
"908";"6278041567709411";"9353098415074";14
"909";"6278042064971918";"9344626009445";14
"910";"6278041341085518";"9344422051280";14
"911";"6278042158849913";"9344514574444";14
"912";"6278041281535415";"9344512701774";14
"913";"6278041272145810";"9361044235829";14
"914";"6278041712059316";"9344458022698";14
"915";"6278042009449210";"9344472843620";14
"916";"6278041276868813";"9344472178104";14
"917";"6278042103357210";"9355040548601";14
"918";"6278041563785118";"9344400274168";14
"919";"6278041341088413";"9344738641274";14
"920";"6278041321636926";"9353054389005";14
"921";"6278041640811713";"9344671172927";14
"922";"6278041495773729";"9344755118261";14
"923";"6278041091146213";"9355032826175";14
"924";"6278041992207817";"9344482198413";14
"925";"6278041382473110";"9344469727858";14
"926";"6278041164505014";"9344616953000";14
"927";"6278041901614913";"9344720391941";14
"928";"6278041645496619";"9344665825167";14
"929";"6278041296823012";"9344653468505";14
"930";"6278041667253013";"9344498322420";14
"931";"6278041168174718";"9344501638340";14
"932";"6278041806450827";"9344513763443";14
"933";"6278042195207414";"9361059422856";14
"934";"6278041803268214";"9344489901863";14
"935";"6278042049840212";"9344628113188";14
"936";"6278041253653717";"9344460104177";14
"937";"6278041386981514";"9344499298779";14
"938";"6278041168084719";"9344459573854";14
"939";"6278041282506324";"9344616423213";14
"940";"6278041733431114";"9344477585198";14
"941";"6278041310747528";"9344432051713";14
"942";"6278041564206312";"9344421370641";14
"943";"6278041267495717";"9344485655050";14
"944";"6278041622577928";"9344766377367";14
"945";"6278042099001210";"9344521429126";14
"946";"6278042105306017";"9344479140456";14
"947";"6278041318626914";"9355030612169";14
"948";"6278041338649722";"9344469484911";14
"949";"6278041996873713";"9344779688962";14
"950";"6278041208399317";"9344454849794";14
"951";"6278041964580316";"9344776022677";14
"952";"6278041625961913";"9344751447945";14
"953";"6278042097737716";"9344756839868";14
"954";"6278041744098415";"9344663932423";14
"955";"6278041057024115";"9355033724098";14
"956";"6278041353214329";"9344492988783";14
"957";"6278042166487714";"9344521397517";14
"958";"6278042135172819";"9344651613433";14
"959";"6278041000535217";"9353167711656";14
"960";"6278041257905311";"9344463298705";14
"961";"6278041286703414";"9344616436787";14
"962";"6278041944912217";"9344402941839";14
"963";"6278042159423114";"9344674984688";14
"964";"6278041309457915";"9344524495517";14
"965";"6278041028960520";"9344485860409";14
"966";"6278041280462926";"9344698162543";14
"967";"6278041983769114";"9344480231723";14
"968";"6278041291487714";"9355056844339";14
"969";"6278041158683918";"9344459084046";14
"970";"6278041926915618";"9344451346258";14
"971";"6278041317046114";"9344468346579";14
"972";"6278042003687419";"9344520774500";14
"973";"6278041331114229";"9344536549819";14
"974";"6278042133097711";"9344663230314";14
"975";"6278042143917015";"9353213233811";14
"976";"6278041290530415";"9344743396671";14
"977";"6278041307831426";"9344480679792";14
"978";"6278041598205116";"9344610467237";14
"979";"6278041760628715";"9344651390914";14
"980";"6278041953865710";"9344471282086";14
"981";"6278041337837310";"9353104220630";14
"982";"6278041275535413";"9344663530537";14
"983";"6278041266124722";"9344606694456";14
"984";"6278041147180018";"9353103825690";14
"985";"6278042160398313";"9344412621417";14
"986";"6278041515420327";"9355040080415";14
"987";"6278042013236512";"9344648907569";14
"988";"6278042035985310";"9344752269591";14
"989";"6278041926816311";"9344451324089";14
"990";"6278041231374816";"9344628005544";14
"991";"6278041047162611";"9344616643314";14
"992";"6278041826014520";"9344622268563";14
"993";"6278042079226118";"9344525401838";14
"994";"6278041831930017";"9355039767129";14
"995";"6278041707927410";"9344497501024";14
"996";"6278041208851218";"9344728087105";14
"997";"6278041473932214";"9355039641283";14
"998";"6278041320693514";"9344457505543";14
"999";"6278041686323227";"9344470698758";14
"1000";"6278041164590313";"9344451374183";14
"1001";"6278041530589510";"9344504617007";14
"1002";"6278041990240224";"9344675206512";14
"1003";"6278041804719223";"9344512780748";14
"1004";"6278041024817914";"9355040160698";14
"1005";"6278041649076813";"9344423918667";14
"1006";"6278042089997229";"9344530262394";13
"1007";"6278042017486618";"9344756638546";13
"1008";"6278041317755318";"9344469523443";13
"1009";"6278041022897710";"9361058652803";13
"1010";"6278041816144618";"9344456971950";13
"1011";"6278041108027513";"9344647088979";13
"1012";"6278042063169712";"9353172796006";13
"1013";"6278041546924511";"9344463115026";13
"1014";"6278041811176219";"9344638945557";13
"1015";"6278042091250815";"9344513422562";13
"1016";"6278042085337412";"9344774216115";13
"1017";"6278041304550813";"9344486652706";13
"1018";"6278042181929013";"9344457231398";13
"1019";"6278042098561610";"9353107871341";13
"1020";"6278041160575714";"9344608004703";13
"1021";"6278041030885814";"9353152831451";13
"1022";"6278041494593615";"9344463694828";13
"1023";"6278041004425415";"9344513308118";13
"1024";"6278042021557610";"9344477435233";13
